class_date,course_type,level_category,language,predicted_q,final_q
2017-11-11 09:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 09:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 10:00:00.000,Live,Intermediate,Portuguese,1.8095,2
2017-11-11 10:00:00.000,Live,Intermediate,Spanish,8.2462,8
2017-11-11 10:00:00.000,Live,True Beginner,Portuguese,1.5092,2
2017-11-11 10:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 10:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 10:00:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-11 10:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-11 10:00:00.000,Live,True Beginner,Spanish,7.7207,8
2017-11-11 10:00:00.000,Private,High Beginner,Spanish,1.9598,2
2017-11-11 10:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 10:00:00.000,Live,High Beginner,Spanish,11.9882,12
2017-11-11 10:00:00.000,Live,High Beginner,Portuguese,2.3325,2
2017-11-11 10:30:00.000,Private,High Beginner,Spanish,1.8472,2
2017-11-11 10:30:00.000,Live,True Beginner,Portuguese,1.3966,1
2017-11-11 10:30:00.000,Live,Intermediate,Portuguese,1.4717,1
2017-11-11 10:30:00.000,Live,True Beginner,Spanish,7.1673,7
2017-11-11 10:30:00.000,Live,Intermediate,Spanish,7.2423,7
2017-11-11 10:30:00.000,Live,High Beginner,Spanish,12.1228,12
2017-11-11 10:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 10:30:00.000,Private,Intermediate,Spanish,0.3204,0
2017-11-11 10:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 10:30:00.000,Private,True Beginner,Spanish,1.024,1
2017-11-11 10:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 10:30:00.000,Live,High Beginner,Portuguese,2.6703,3
2017-11-11 11:00:00.000,Live,Intermediate,Spanish,9.7128,10
2017-11-11 11:00:00.000,Live,True Beginner,Portuguese,1.2524,1
2017-11-11 11:00:00.000,Live,High Beginner,Portuguese,2.702,3
2017-11-11 11:00:00.000,Live,Intermediate,Portuguese,0.774,1
2017-11-11 11:00:00.000,Live,High Beginner,Spanish,16.2552,16
2017-11-11 11:00:00.000,Private,True Beginner,Spanish,1.3521,1
2017-11-11 11:00:00.000,Private,High Beginner,Spanish,2.7701,3
2017-11-11 11:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 11:00:00.000,Private,Intermediate,Spanish,0.0635,0
2017-11-11 11:00:00.000,Private,True Beginner,Portuguese,0.575,1
2017-11-11 11:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 11:00:00.000,Live,True Beginner,Spanish,9.5664,10
2017-11-11 11:30:00.000,Private,True Beginner,Spanish,1.8342,2
2017-11-11 11:30:00.000,Private,High Beginner,Spanish,1.8472,2
2017-11-11 11:30:00.000,Live,True Beginner,Portuguese,1.3966,1
2017-11-11 11:30:00.000,Live,Intermediate,Spanish,8.1556,8
2017-11-11 11:30:00.000,Private,True Beginner,Portuguese,0.575,1
2017-11-11 11:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 11:30:00.000,Live,High Beginner,Portuguese,1.8917,2
2017-11-11 11:30:00.000,Live,High Beginner,Spanish,15.0041,15
2017-11-11 11:30:00.000,Private,Intermediate,Spanish,0.0635,0
2017-11-11 11:30:00.000,Live,Intermediate,Portuguese,0.6614,1
2017-11-11 11:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 11:30:00.000,Live,True Beginner,Spanish,10.1515,10
2017-11-11 12:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 12:00:00.000,Live,Intermediate,Spanish,9.3353,9
2017-11-11 12:00:00.000,Private,True Beginner,Spanish,1.7216,2
2017-11-11 12:00:00.000,Live,Intermediate,Portuguese,0.5488,1
2017-11-11 12:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 12:00:00.000,Live,High Beginner,Portuguese,1.8917,2
2017-11-11 12:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 12:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-11 12:00:00.000,Live,High Beginner,Spanish,15.9586,16
2017-11-11 12:00:00.000,Private,High Beginner,Spanish,2.4006,2
2017-11-11 12:00:00.000,Live,True Beginner,Portuguese,1.5092,2
2017-11-11 12:00:00.000,Live,True Beginner,Spanish,10.1515,10
2017-11-11 12:30:00.000,Live,True Beginner,Spanish,11.4122,11
2017-11-11 12:30:00.000,Private,True Beginner,Spanish,1.8342,2
2017-11-11 12:30:00.000,Private,High Beginner,Spanish,2.4006,2
2017-11-11 12:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-11 12:30:00.000,Live,High Beginner,Spanish,16.1935,16
2017-11-11 12:30:00.000,Live,Intermediate,Spanish,9.6415,10
2017-11-11 12:30:00.000,Live,Intermediate,Portuguese,0.5488,1
2017-11-11 12:30:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-11 12:30:00.000,Live,True Beginner,Portuguese,1.5092,2
2017-11-11 12:30:00.000,Live,High Beginner,Portuguese,1.9727,2
2017-11-11 12:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 12:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 13:00:00.000,Live,Intermediate,Portuguese,1.44,1
2017-11-11 13:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 13:00:00.000,Private,Intermediate,Spanish,0.5043,1
2017-11-11 13:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 13:00:00.000,Live,True Beginner,Portuguese,1.5092,2
2017-11-11 13:00:00.000,Live,True Beginner,Spanish,11.0744,11
2017-11-11 13:00:00.000,Live,High Beginner,Spanish,17.4349,17
2017-11-11 13:00:00.000,Private,High Beginner,Spanish,2.4006,2
2017-11-11 13:00:00.000,Live,High Beginner,Portuguese,2.4451,2
2017-11-11 13:00:00.000,Live,Intermediate,Spanish,8.8312,9
2017-11-11 13:00:00.000,Private,True Beginner,Spanish,1.609,2
2017-11-11 13:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 13:30:00.000,Live,True Beginner,Spanish,10.0389,10
2017-11-11 13:30:00.000,Live,Intermediate,Spanish,8.1652,8
2017-11-11 13:30:00.000,Private,Intermediate,Spanish,0.5043,1
2017-11-11 13:30:00.000,Live,High Beginner,Portuguese,1.7474,2
2017-11-11 13:30:00.000,Live,True Beginner,Portuguese,0.8116,1
2017-11-11 13:30:00.000,Private,High Beginner,Spanish,2.5132,3
2017-11-11 13:30:00.000,Live,High Beginner,Spanish,14.7789,15
2017-11-11 13:30:00.000,Live,Intermediate,Portuguese,0.9183,1
2017-11-11 13:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 13:30:00.000,Private,True Beginner,Spanish,1.3934,1
2017-11-11 13:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 13:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 14:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 14:00:00.000,Private,True Beginner,Spanish,1.3521,1
2017-11-11 14:00:00.000,Live,High Beginner,Spanish,15.0041,15
2017-11-11 14:00:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-11 14:00:00.000,Live,High Beginner,Portuguese,2.5577,3
2017-11-11 14:00:00.000,Live,Intermediate,Portuguese,1.5843,2
2017-11-11 14:00:00.000,Private,High Beginner,Spanish,2.0724,2
2017-11-11 14:00:00.000,Live,True Beginner,Spanish,10.5923,11
2017-11-11 14:00:00.000,Live,Intermediate,Spanish,9.5289,10
2017-11-11 14:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 14:00:00.000,Live,True Beginner,Portuguese,1.7344,2
2017-11-11 14:00:00.000,Private,Intermediate,Spanish,0.1762,0
2017-11-11 14:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 14:30:00.000,Live,High Beginner,Portuguese,1.8917,2
2017-11-11 14:30:00.000,Private,True Beginner,Spanish,0.9113,1
2017-11-11 14:30:00.000,Live,Intermediate,Spanish,7.3549,7
2017-11-11 14:30:00.000,Private,Intermediate,Spanish,0.0635,0
2017-11-11 14:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 14:30:00.000,Private,High Beginner,Spanish,1.8472,2
2017-11-11 14:30:00.000,Live,Intermediate,Portuguese,1.6969,2
2017-11-11 14:30:00.000,Live,True Beginner,Spanish,10.5703,11
2017-11-11 14:30:00.000,Live,True Beginner,Portuguese,1.9597,2
2017-11-11 14:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 14:30:00.000,Live,High Beginner,Spanish,14.9821,15
2017-11-11 15:00:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-11 15:00:00.000,Live,High Beginner,Portuguese,1.7791,2
2017-11-11 15:00:00.000,Private,High Beginner,Spanish,1.9598,2
2017-11-11 15:00:00.000,Private,Intermediate,Spanish,0.1762,0
2017-11-11 15:00:00.000,Live,Intermediate,Portuguese,1.4717,1
2017-11-11 15:00:00.000,Private,True Beginner,Spanish,1.8026,2
2017-11-11 15:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 15:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 15:00:00.000,Live,True Beginner,Spanish,9.8946,10
2017-11-11 15:00:00.000,Live,True Beginner,Portuguese,1.5092,2
2017-11-11 15:00:00.000,Live,Intermediate,Spanish,9.0565,9
2017-11-11 15:00:00.000,Live,High Beginner,Spanish,14.6443,15
2017-11-11 15:30:00.000,Live,Intermediate,Portuguese,1.4717,1
2017-11-11 15:30:00.000,Private,High Beginner,Spanish,2.0724,2
2017-11-11 15:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 15:30:00.000,Live,True Beginner,Portuguese,0.8432,1
2017-11-11 15:30:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-11 15:30:00.000,Live,High Beginner,Portuguese,2.6703,3
2017-11-11 15:30:00.000,Live,High Beginner,Spanish,13.4152,13
2017-11-11 15:30:00.000,Private,True Beginner,Spanish,1.8342,2
2017-11-11 15:30:00.000,Private,True Beginner,Portuguese,0.575,1
2017-11-11 15:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-11 15:30:00.000,Live,True Beginner,Spanish,11.9436,12
2017-11-11 15:30:00.000,Live,Intermediate,Spanish,7.3453,7
2017-11-11 16:00:00.000,Private,True Beginner,Spanish,1.9152,2
2017-11-11 16:00:00.000,Private,High Beginner,Spanish,1.8472,2
2017-11-11 16:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 16:00:00.000,Live,High Beginner,Portuguese,2.3421,2
2017-11-11 16:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 16:00:00.000,Private,Intermediate,Spanish,0.0635,0
2017-11-11 16:00:00.000,Live,Intermediate,Portuguese,1.4717,1
2017-11-11 16:00:00.000,Live,True Beginner,Portuguese,1.7344,2
2017-11-11 16:00:00.000,Live,Intermediate,Spanish,10.4298,10
2017-11-11 16:00:00.000,Live,High Beginner,Spanish,14.6663,15
2017-11-11 16:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 16:00:00.000,Live,True Beginner,Spanish,11.5248,12
2017-11-11 16:30:00.000,Private,High Beginner,Spanish,2.6258,3
2017-11-11 16:30:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-11 16:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 16:30:00.000,Live,Intermediate,Portuguese,1.5843,2
2017-11-11 16:30:00.000,Private,True Beginner,Portuguese,0.575,1
2017-11-11 16:30:00.000,Private,Intermediate,Spanish,0.1762,0
2017-11-11 16:30:00.000,Live,True Beginner,Spanish,12.2225,12
2017-11-11 16:30:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-11 16:30:00.000,Live,Intermediate,Spanish,8.5251,9
2017-11-11 16:30:00.000,Live,High Beginner,Spanish,15.261,15
2017-11-11 16:30:00.000,Live,High Beginner,Portuguese,3.2554,3
2017-11-11 16:30:00.000,Live,True Beginner,Portuguese,0.9558,1
2017-11-11 17:00:00.000,Private,True Beginner,Spanish,1.8342,2
2017-11-11 17:00:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-11 17:00:00.000,Live,True Beginner,Portuguese,1.5092,2
2017-11-11 17:00:00.000,Private,High Beginner,Spanish,2.6575,3
2017-11-11 17:00:00.000,Live,Intermediate,Portuguese,1.5843,2
2017-11-11 17:00:00.000,Live,Intermediate,Spanish,10.3172,10
2017-11-11 17:00:00.000,Live,High Beginner,Spanish,18.3261,18
2017-11-11 17:00:00.000,Live,True Beginner,Spanish,12.1098,12
2017-11-11 17:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 17:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 17:00:00.000,Private,Intermediate,Spanish,0.5043,1
2017-11-11 17:00:00.000,Live,High Beginner,Portuguese,3.4806,3
2017-11-11 17:30:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-11 17:30:00.000,Private,High Beginner,Spanish,1.8472,2
2017-11-11 17:30:00.000,Live,Intermediate,Spanish,9.7541,10
2017-11-11 17:30:00.000,Private,Intermediate,Spanish,0.9548,1
2017-11-11 17:30:00.000,Private,True Beginner,Spanish,1.7216,2
2017-11-11 17:30:00.000,Live,High Beginner,Spanish,18.5706,19
2017-11-11 17:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 17:30:00.000,Live,High Beginner,Portuguese,2.9272,3
2017-11-11 17:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 17:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 17:30:00.000,Live,Intermediate,Portuguese,1.6969,2
2017-11-11 17:30:00.000,Live,True Beginner,Spanish,13.4832,13
2017-11-11 18:00:00.000,Live,High Beginner,Spanish,21.6895,22
2017-11-11 18:00:00.000,Private,True Beginner,Spanish,1.7216,2
2017-11-11 18:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 18:00:00.000,Live,Intermediate,Portuguese,2.3629,2
2017-11-11 18:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 18:00:00.000,Live,High Beginner,Portuguese,2.8146,3
2017-11-11 18:00:00.000,Live,True Beginner,Spanish,15.6351,16
2017-11-11 18:00:00.000,Live,Intermediate,Spanish,10.7896,11
2017-11-11 18:00:00.000,Private,High Beginner,Spanish,2.9953,3
2017-11-11 18:00:00.000,Private,Intermediate,Spanish,0.9864,1
2017-11-11 18:00:00.000,Live,True Beginner,Portuguese,1.5092,2
2017-11-11 18:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 18:30:00.000,Live,True Beginner,Spanish,13.3706,13
2017-11-11 18:30:00.000,Live,High Beginner,Spanish,20.0786,20
2017-11-11 18:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 18:30:00.000,Private,True Beginner,Spanish,2.3876,2
2017-11-11 18:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 18:30:00.000,Private,High Beginner,Portuguese,0.7006,1
2017-11-11 18:30:00.000,Private,Intermediate,Spanish,0.1762,0
2017-11-11 18:30:00.000,Live,High Beginner,Portuguese,3.368,3
2017-11-11 18:30:00.000,Live,True Beginner,Portuguese,1.6218,2
2017-11-11 18:30:00.000,Live,Intermediate,Portuguese,1.8095,2
2017-11-11 18:30:00.000,Private,High Beginner,Spanish,1.8472,2
2017-11-11 18:30:00.000,Live,Intermediate,Spanish,9.8984,10
2017-11-11 19:00:00.000,Live,True Beginner,Portuguese,1.6218,2
2017-11-11 19:00:00.000,Live,Intermediate,Portuguese,1.6969,2
2017-11-11 19:00:00.000,Live,Intermediate,Spanish,11.3526,11
2017-11-11 19:00:00.000,Private,True Beginner,Spanish,1.9468,2
2017-11-11 19:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 19:00:00.000,Private,Intermediate,Spanish,0.9864,1
2017-11-11 19:00:00.000,Private,True Beginner,Portuguese,0.575,1
2017-11-11 19:00:00.000,Live,High Beginner,Portuguese,3.0398,3
2017-11-11 19:00:00.000,Live,True Beginner,Spanish,17.7967,18
2017-11-11 19:00:00.000,Private,High Beginner,Spanish,2.9953,3
2017-11-11 19:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 19:00:00.000,Live,High Beginner,Spanish,20.632,21
2017-11-11 19:30:00.000,Live,Intermediate,Spanish,9.7638,10
2017-11-11 19:30:00.000,Live,Intermediate,Portuguese,1.5843,2
2017-11-11 19:30:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-11 19:30:00.000,Private,High Beginner,Spanish,2.4006,2
2017-11-11 19:30:00.000,Live,True Beginner,Portuguese,1.7344,2
2017-11-11 19:30:00.000,Private,True Beginner,Portuguese,0.6876,1
2017-11-11 19:30:00.000,Live,True Beginner,Spanish,16.1075,16
2017-11-11 19:30:00.000,Live,High Beginner,Spanish,20.61,21
2017-11-11 19:30:00.000,Live,High Beginner,Portuguese,2.7829,3
2017-11-11 19:30:00.000,Private,True Beginner,Spanish,1.5774,2
2017-11-11 19:30:00.000,Private,Intermediate,Spanish,0.7612,1
2017-11-11 19:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 20:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 20:00:00.000,Live,Intermediate,Spanish,9.6415,10
2017-11-11 20:00:00.000,Live,Intermediate,Portuguese,1.3591,1
2017-11-11 20:00:00.000,Live,High Beginner,Portuguese,2.4451,2
2017-11-11 20:00:00.000,Private,High Beginner,Spanish,3.2205,3
2017-11-11 20:00:00.000,Live,High Beginner,Spanish,20.6416,21
2017-11-11 20:00:00.000,Private,Intermediate,Spanish,0.0635,0
2017-11-11 20:00:00.000,Private,True Beginner,Spanish,2.3973,2
2017-11-11 20:00:00.000,Live,True Beginner,Spanish,15.3069,15
2017-11-11 20:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 20:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 20:00:00.000,Live,True Beginner,Portuguese,1.847,2
2017-11-11 20:30:00.000,Private,True Beginner,Portuguese,0.575,1
2017-11-11 20:30:00.000,Private,High Beginner,Spanish,2.8607,3
2017-11-11 20:30:00.000,Live,Intermediate,Spanish,8.9851,9
2017-11-11 20:30:00.000,Private,Intermediate,Spanish,1.099,1
2017-11-11 20:30:00.000,Live,High Beginner,Spanish,20.6416,21
2017-11-11 20:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 20:30:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-11 20:30:00.000,Live,High Beginner,Portuguese,2.3421,2
2017-11-11 20:30:00.000,Live,Intermediate,Portuguese,1.4717,1
2017-11-11 20:30:00.000,Live,True Beginner,Portuguese,1.6218,2
2017-11-11 20:30:00.000,Live,True Beginner,Spanish,18.0122,18
2017-11-11 20:30:00.000,Private,True Beginner,Spanish,2.2847,2
2017-11-11 21:00:00.000,Private,True Beginner,Spanish,2.0594,2
2017-11-11 21:00:00.000,Private,Intermediate,Spanish,1.2116,1
2017-11-11 21:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 21:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 21:00:00.000,Live,True Beginner,Portuguese,1.0684,1
2017-11-11 21:00:00.000,Live,Intermediate,Portuguese,1.5843,2
2017-11-11 21:00:00.000,Live,Intermediate,Spanish,11.1371,11
2017-11-11 21:00:00.000,Private,High Beginner,Spanish,2.9953,3
2017-11-11 21:00:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-11 21:00:00.000,Live,True Beginner,Spanish,17.0717,17
2017-11-11 21:00:00.000,Live,High Beginner,Spanish,24.5047,25
2017-11-11 21:00:00.000,Live,High Beginner,Portuguese,2.6703,3
2017-11-11 21:30:00.000,Live,True Beginner,Spanish,19.858,20
2017-11-11 21:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 21:30:00.000,Live,High Beginner,Portuguese,1.7474,2
2017-11-11 21:30:00.000,Live,True Beginner,Portuguese,1.181,1
2017-11-11 21:30:00.000,Private,High Beginner,Spanish,2.9637,3
2017-11-11 21:30:00.000,Live,High Beginner,Spanish,22.4434,22
2017-11-11 21:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 21:30:00.000,Live,Intermediate,Spanish,10.2951,10
2017-11-11 21:30:00.000,Live,Intermediate,Portuguese,0.8866,1
2017-11-11 21:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 21:30:00.000,Private,True Beginner,Spanish,2.6225,3
2017-11-11 21:30:00.000,Private,Intermediate,Spanish,0.514,1
2017-11-11 22:00:00.000,Live,Intermediate,Spanish,9.5385,10
2017-11-11 22:00:00.000,Private,True Beginner,Spanish,2.0594,2
2017-11-11 22:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 22:00:00.000,Live,Intermediate,Portuguese,0.774,1
2017-11-11 22:00:00.000,Live,True Beginner,Spanish,19.5298,20
2017-11-11 22:00:00.000,Live,True Beginner,Portuguese,0.9242,1
2017-11-11 22:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 22:00:00.000,Live,High Beginner,Spanish,24.9551,25
2017-11-11 22:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 22:00:00.000,Private,Intermediate,Spanish,0.0635,0
2017-11-11 22:00:00.000,Live,High Beginner,Portuguese,1.7791,2
2017-11-11 22:00:00.000,Private,High Beginner,Spanish,2.5449,3
2017-11-11 22:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 22:30:00.000,Private,Intermediate,Spanish,0.2888,0
2017-11-11 22:30:00.000,Live,True Beginner,Spanish,19.4172,19
2017-11-11 22:30:00.000,Live,True Beginner,Portuguese,1.1397,1
2017-11-11 22:30:00.000,Private,High Beginner,Spanish,2.0724,2
2017-11-11 22:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 22:30:00.000,Live,Intermediate,Portuguese,0.6614,1
2017-11-11 22:30:00.000,Live,Intermediate,Spanish,10.4298,10
2017-11-11 22:30:00.000,Live,High Beginner,Portuguese,1.5222,2
2017-11-11 22:30:00.000,Live,High Beginner,Spanish,22.4117,22
2017-11-11 22:30:00.000,Private,True Beginner,Spanish,2.1721,2
2017-11-11 22:30:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-11 23:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-11 23:00:00.000,Private,Intermediate,Spanish,0.4014,0
2017-11-11 23:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 23:00:00.000,Live,High Beginner,Portuguese,0.8246,1
2017-11-11 23:00:00.000,Private,High Beginner,Spanish,2.5229,3
2017-11-11 23:00:00.000,Live,True Beginner,Spanish,17.4148,17
2017-11-11 23:00:00.000,Live,True Beginner,Portuguese,1.0368,1
2017-11-11 23:00:00.000,Live,High Beginner,Spanish,16.9501,17
2017-11-11 23:00:00.000,Private,True Beginner,Portuguese,0.575,1
2017-11-11 23:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 23:00:00.000,Live,Intermediate,Spanish,7.6928,8
2017-11-11 23:00:00.000,Private,True Beginner,Spanish,1.506,2
2017-11-11 23:30:00.000,Live,High Beginner,Spanish,13.9659,14
2017-11-11 23:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-11 23:30:00.000,Private,High Beginner,Spanish,2.2977,2
2017-11-11 23:30:00.000,Live,High Beginner,Portuguese,0.712,1
2017-11-11 23:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-11 23:30:00.000,Private,Intermediate,Spanish,0.2888,0
2017-11-11 23:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-11 23:30:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-11 23:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-11 23:30:00.000,Private,True Beginner,Spanish,1.3618,1
